valid,urgent,aircraft,report,turbulence,atrcc,fl,lat,lon,date,station,time,wind_speed (kt),RH,wind_dir (deg)
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 12:53,0.00,47.7,0.0
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 13:53,0.00,49.73,0.0
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 14:53,0.00,40.39,0.0
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 16:53,0.00,26.4,0.0
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 17:53,0.00,22.38,0.0
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 18:53,0.00,17.6,0.0
2011-04-16 18:45:00+00:00,F,P28A,BUR UA /OV BUR /TM 1845 /FL035 /TP P28A /TB MOD,MOD,ZLA,3500,34.20067,-118.35867,2011-04-16,BUR,2011-04-16 19:53,0.00,17.0,0.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 07:53,6.00,37.32,350.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 09:53,12.00,39.47,350.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 10:53,11.00,37.69,340.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 12:53,13.00,36.04,330.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 13:53,17.00,37.37,340.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 14:53,16.00,39.01,330.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 15:53,17.00,31.34,320.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 16:53,14.00,25.06,320.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 22:53,14.00,3.19,320.0
2011-04-26 22:15:00+00:00,F,C510,BUR UA /OV VNY095012 /TM 2215 /FL040 /TP C510 /TB MOD,MOD,ZLA,4000,34.19228743952602,-118.24822847376728,2011-04-26,BUR,2011-04-26 23:53,12.00,4.85,330.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 03:53,0.00,23.43,0.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 04:53,3.00,28.94,340.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 05:53,3.00,32.29,330.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 08:53,0.00,46.67,0.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 09:53,3.00,44.47,320.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 10:53,5.00,45.91,340.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 11:53,0.00,44.02,0.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 12:53,7.00,40.75,340.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 13:53,0.00,47.86,0.0
2011-04-28 16:27:00+00:00,F,A319,PKB UA /OV BURGS/TM 1627/FL370/TP A319/TB MOD,MOD,ZLA,37000,34.20067,-118.35867,2011-04-28,BUR,2011-04-28 14:53,0.00,33.12,0.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 01:53,10.00,9.65,320.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 02:53,10.00,10.3,330.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 03:53,8.00,14.87,330.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 04:53,6.00,13.01,10.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 07:17,12.00,16.26,340.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 18:53,11.00,5.47,40.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 19:53,8.00,4.46,20.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 21:53,10.00,2.92,20.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 22:53,18.00,2.56,10.0
2011-04-30 16:25:00+00:00,F,B737,BUR UA /OV KBUR/TM 1625/FL080/TP B737/TB MOD/RM DURD FL080-SFC AWC-WEB:SWA,MOD,ZLA,8000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 23:53,19.00,2.42,20.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 01:53,10.00,9.65,320.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 02:53,10.00,10.3,330.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 03:53,8.00,14.87,330.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 04:53,6.00,13.01,10.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 07:17,12.00,16.26,340.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 18:53,11.00,5.47,40.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 19:53,8.00,4.46,20.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 21:53,10.00,2.92,20.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 22:53,18.00,2.56,10.0
2011-04-30 18:02:00+00:00,F,B737,VNY UA /OV BUR270012 /TM 1802 /FL080 /TP B737 /TB MOD /RM 080 AND BELOW,MOD,ZLA,8000,34.20067,-118.60050591756288,2011-04-30,BUR,2011-04-30 23:53,19.00,2.42,20.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 01:53,10.00,9.65,320.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 02:53,10.00,10.3,330.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 03:53,8.00,14.87,330.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 04:53,6.00,13.01,10.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 07:17,12.00,16.26,340.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 18:53,11.00,5.47,40.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 19:53,8.00,4.46,20.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 21:53,10.00,2.92,20.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 22:53,18.00,2.56,10.0
2011-04-30 18:03:00+00:00,F,B737,BUR UA /OV BUR /TM 1803 /FL060 /TP B737 /TB MOD /RM 060-035,MOD,ZLA,6000,34.20067,-118.35867,2011-04-30,BUR,2011-04-30 23:53,19.00,2.42,20.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 01:53,10.00,9.65,320.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 02:53,10.00,10.3,330.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 03:53,8.00,14.87,330.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 04:53,6.00,13.01,10.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 07:17,12.00,16.26,340.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 18:53,11.00,5.47,40.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 19:53,8.00,4.46,20.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 21:53,10.00,2.92,20.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 22:53,18.00,2.56,10.0
2011-04-30 19:18:00+00:00,F,B737,BUR UA /OV FIM-BUR /TM 1918 /FL110 /TP B737 /TB MOD /RM DURD 110-SFC,MOD,ZLA,11000,34.280335,-118.619335,2011-04-30,BUR,2011-04-30 23:53,19.00,2.42,20.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 09:53,0.00,49.81,0.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 13:53,0.00,46.34,0.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 14:53,0.00,49.95,0.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 15:53,0.00,46.93,0.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 16:53,0.00,41.25,0.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 17:53,0.00,29.5,0.0
2011-08-26 22:56:00+00:00,F,SR22,WHP UA /OV BUR270003 /TM 2256 /FL030 /TP SR22 /TB MOD,MOD,ZLA,3000,34.20067,-118.41912897939072,2011-08-26,BUR,2011-08-26 19:53,0.00,22.68,0.0
2011-09-30 22:35:00+00:00,F,SW3,BUR UA /OV BUR090003 /TM 2235 /FL060 /TP SW3 /TB LGT-MOD CHOP,LGT-MOD CHOP,ZLA,6000,34.20067,-118.29821102060929,2011-09-30,BUR,2011-09-30 21:53,0.00,31.59,0.0
2011-10-11 18:15:00+00:00,F,B737,BUR UA /OV KBUR/TM 1815/FL100/TP B737/TB INTMT MOD CHOP BLO 100/RMMOSTLY SMOOTH AT ALT. INTMT MOD BUMPS OVER HILLS BLO 100. SWA. CORTURB ALT. ZLA CWSU,INTMT MOD CHOP BLO 100,ZLA,10000,34.20067,-118.35867,2011-10-11,BUR,2011-10-11 15:53,0.00,46.83,0.0
2011-10-11 18:15:00+00:00,F,B737,BUR UA /OV KBUR/TM 1815/FL100/TP B737/TB INTMT MOD CHOP BLO 100/RM MOSTLY SMOOTH AT ALT. INTMT MOD BUMPS OVER HILLS BLO 100. SWA. COR TURB ALT. ZLA CWSU,INTMT MOD CHOP BLO 100,ZLA,10000,34.20067,-118.35867,2011-10-11,BUR,2011-10-11 15:53,0.00,46.83,0.0
2011-11-02 01:46:00+00:00,F,B737,BUR UA /OV KBUR/TM 0146/FL340/TP B737/TB CONT LT OCCNL MOD CHOP/RM FL310-290 CONT MOD CHOP CONT LT CHOP BELOW FL280 AWC-WEB:SWA,CONT LT OCCNL MOD CHOP,ZLA,34000,34.20067,-118.35867,2011-11-02,BUR,2011-11-02 14:53,0.00,48.16,0.0
2011-11-02 01:46:00+00:00,F,B737,BUR UA /OV KBUR/TM 0146/FL340/TP B737/TB CONT LT OCCNL MOD CHOP/RM FL310-290 CONT MOD CHOP CONT LT CHOP BELOW FL280 AWC-WEB:SWA,CONT LT OCCNL MOD CHOP,ZLA,34000,34.20067,-118.35867,2011-11-02,BUR,2011-11-02 15:53,0.00,33.42,0.0
2011-11-02 01:46:00+00:00,F,B737,BUR UA /OV KBUR/TM 0146/FL340/TP B737/TB CONT LT OCCNL MOD CHOP/RM FL310-290 CONT MOD CHOP CONT LT CHOP BELOW FL280 AWC-WEB:SWA,CONT LT OCCNL MOD CHOP,ZLA,34000,34.20067,-118.35867,2011-11-02,BUR,2011-11-02 16:53,0.00,19.61,0.0
2011-11-02 01:46:00+00:00,F,B737,BUR UA /OV KBUR/TM 0146/FL340/TP B737/TB CONT LT OCCNL MOD CHOP/RM FL310-290 CONT MOD CHOP CONT LT CHOP BELOW FL280 AWC-WEB:SWA,CONT LT OCCNL MOD CHOP,ZLA,34000,34.20067,-118.35867,2011-11-02,BUR,2011-11-02 17:53,0.00,16.5,0.0
2011-11-02 01:46:00+00:00,F,B737,BUR UA /OV KBUR/TM 0146/FL340/TP B737/TB CONT LT OCCNL MOD CHOP/RM FL310-290 CONT MOD CHOP CONT LT CHOP BELOW FL280 AWC-WEB:SWA,CONT LT OCCNL MOD CHOP,ZLA,34000,34.20067,-118.35867,2011-11-02,BUR,2011-11-02 18:53,0.00,8.3,0.0
2011-11-02 01:46:00+00:00,F,B737,BUR UA /OV KBUR/TM 0146/FL340/TP B737/TB CONT LT OCCNL MOD CHOP/RM FL310-290 CONT MOD CHOP CONT LT CHOP BELOW FL280 AWC-WEB:SWA,CONT LT OCCNL MOD CHOP,ZLA,34000,34.20067,-118.35867,2011-11-02,BUR,2011-11-02 23:53,0.00,5.17,0.0
2011-11-05 00:53:00+00:00,F,DH8B,BUR UA /OV VNY130010 /TM 0053 /FL100 /TP DH8B /TB MOD /IC LGT RIME /RM /TA UNKN,MOD,ZLA,10000,34.1025800540775,-118.33477253997808,2011-11-05,BUR,2011-11-05 11:53,7.00,47.86,320.0
2011-11-05 00:53:00+00:00,F,DH8B,BUR UA /OV VNY130010 /TM 0053 /FL100 /TP DH8B /TB MOD /IC LGT RIME /RM /TA UNKN,MOD,ZLA,10000,34.1025800540775,-118.33477253997808,2011-11-05,BUR,2011-11-05 12:53,0.00,49.5,0.0
2011-11-05 00:53:00+00:00,F,DH8B,BUR UA /OV VNY130010 /TM 0053 /FL100 /TP DH8B /TB MOD /IC LGT RIME /RM /TA UNKN,MOD,ZLA,10000,34.1025800540775,-118.33477253997808,2011-11-05,BUR,2011-11-05 18:53,0.00,43.53,0.0
2011-11-12 05:24:00+00:00,F,GLF5,WHP UA /OV BUR310007 /TM 0524 /FL090 /TP GLF5 /TB MOD /RM DURC,MOD,ZLA,9000,34.275667962145754,-118.46673661879746,2011-11-12,BUR,2011-11-12 03:53,0.00,32.0,0.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 00:53,9.00,48.17,340.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 01:53,21.00,30.36,330.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 02:53,14.00,39.61,320.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 03:53,15.00,40.05,330.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 04:53,20.00,32.78,340.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 05:53,17.00,27.82,340.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 06:53,24.00,19.99,10.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 07:53,18.00,19.99,10.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 08:53,24.00,18.34,20.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 09:53,27.00,17.49,360.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 10:53,12.00,23.37,340.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 11:53,19.00,20.64,10.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 13:53,12.00,34.89,330.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 15:53,11.00,29.72,320.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 16:53,19.00,19.99,360.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 17:53,13.00,17.65,30.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 18:53,10.00,15.33,20.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 20:53,14.00,14.62,360.0
2011-12-01 15:40:00+00:00,F,AT43,BUR UA /OV BUR /TM 1540 /FL100 /TP AT43 /TB MOD BLO 100,MOD BLO 100,ZLA,10000,34.20067,-118.35867,2011-12-01,BUR,2011-12-01 21:53,14.00,14.62,10.0
